,id,nom,type_escalade,exposition,public,pieddesvoies,coor_1,coor_2,saison,url
1388,4298,Vieux-Vy-sur-Couesnon,['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",correct,48.352706,-1.482369,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Vieux-Vy-sur-Couesnon
1389,4309,Terres Maudites,['Grande voie'],['Nord'],['amateur'],accidenté,46.1357111111111,6.77887222222222,"['Juin', 'Juillet', 'Août', 'Septembre']",Terres-Maudites
1390,4317,La Mandeysse,['Couenne'],['Est'],"['confirme', 'amateur']",accidenté,44.44097432639111,6.411269009140597,"['Mai', 'Juin', 'Septembre', 'Octobre']",La-Mandeysse
1391,4318,Les Herbez,"['Grande voie', 'Couenne']","['Sud-Ouest', 'Sud', 'Sud-Est']","['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,44.41649987445013,6.463853269829087,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Herbez
1392,4319,Les Pinettes,['Couenne'],['Sud'],['amateur'],accidenté,44.40463697140521,6.488226950277749,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Pinettes
1393,4320,Le Pont Voûté,['Couenne'],"['Sud', 'Sud-Est']","['amateur', 'debutant']",accidenté,44.554261250567336,6.804043203605943,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Pont-Voûté
1394,4333,Mont Chauffé (Face Nord),['Grande voie'],"['Nord-Ouest', 'Nord']",['confirme'],dangereux,46.3091666666667,6.75816666666667,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Mont-Chauffé-Face-Nord
1395,4334,Mont Chauffé (Face Sud),['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",dangereux,46.2991666666667,6.739,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Mont-Chauffé-Face-Sud
1396,4335,Sixt Fer à Cheval,['Grande voie'],['Sud-Est'],['confirme'],accidenté,46.0919444444444,6.84095,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Sixt-Fer-à-Cheval
1397,4336,Meillerie,['Couenne'],['Nord-Ouest'],"['haut niveau', 'confirme']",correct,46.40712983763242,6.705964207703801,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Meillerie
1398,4337,La Vogealle,['Grande voie'],['Est'],['confirme'],accidenté,46.1108666666667,6.83701111111111,"['Mai', 'Juin', 'Septembre', 'Octobre']",La-Vogealle
1399,4338,Rocher de la Mottaz,['Grande voie'],['Ouest'],['confirme'],dangereux,46.23572576671061,6.542048156288729,"['Mai', 'Juin', 'Septembre', 'Octobre']",Rocher-de-la-Mottaz
1400,4339,Rocher d'Ombre,['Grande voie'],['Nord-Est'],['confirme'],dangereux,46.2183333333333,6.54433333333333,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Rocher-d'Ombre
1401,4340,Dalle du Latay,"['Grande voie', 'Couenne']",['Sud-Ouest'],['amateur'],accidenté,46.10300695384042,6.752429902662698,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Dalle-du-Latay
1402,4341,Grand Châble,"['Grande voie', 'Couenne']",['Sud-Est'],"['confirme', 'amateur']",dangereux,46.105,6.75083333333333,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Grand-Châble
1403,4342,L'Arblay,['Couenne'],['Sud'],"['haut niveau', 'confirme']",accidenté,46.288,6.63966666666667,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",L'Arblay
1404,4343,Le Sagy sud,"['Grande voie', 'Couenne']",['Sud'],['confirme'],accidenté,46.318,6.62216666666667,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Sagy-sud
1405,4344,Chalune,['Couenne'],['Est'],['confirme'],correct,46.17305063473877,6.578291058758623,"['Mai', 'Juin', 'Septembre', 'Octobre']",Chalune
1406,4345,Avoriaz,['Couenne'],"['Nord-Ouest', 'Ouest']","['confirme', 'amateur']",correct,46.1746666666667,6.77616666666667,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Avoriaz
1407,4346,La Baume (Haute-Savoie),['Couenne'],"['Sud', 'Sud-Est']",['confirme'],correct,46.27576008261554,6.60572871567183,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Baume-Haute-Savoie
1408,4347,La Baume (Drôme),['Couenne'],['Sud'],"['haut niveau', 'confirme']",correct,44.69818046563758,5.224031656994157,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Baume-Drôme
1409,4348,Le Laboratoire,['Couenne'],['Sud-Est'],"['haut niveau', 'confirme']",confortable,46.0995,6.5605,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Laboratoire
1410,4349,Mont Chauffé (La Petite Raille),"['Grande voie', 'Couenne']",['Sud-Est'],"['confirme', 'amateur']",NC,46.30605085779328,6.765883862999544,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Mont-Chauffé-La-Petite-Raille
1411,4350,Les Vuardes,['Grande voie'],['Sud-Est'],['confirme'],dangereux,46.0211666666667,6.593,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Vuardes
1412,4351,Paroi de Magland,['Grande voie'],['Ouest'],['haut niveau'],dangereux,46.01899150205439,6.627021431977482,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Paroi-de-Magland
1413,4352,Les Arcets,['Grande voie'],['Sud-Ouest'],['confirme'],dangereux,45.979149717859954,6.650363355888658,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Arcets
1414,4353,Croix de Fer,['Grande voie'],"['Sud-Ouest', 'Sud']",['confirme'],dangereux,45.9856666666667,6.67316666666667,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Croix-de-Fer
1415,4354,Arpenaz,['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",accidenté,45.9771666666667,6.63966666666667,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Arpenaz
1416,4355,Le Tourbillon,['Couenne'],['Sud'],['debutant'],dangereux,46.0142383333333,6.640775,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Tourbillon
1417,4356,La Choulière,['Couenne'],['Nord-Est'],"['confirme', 'amateur']",accidenté,46.0643391770644,6.618855893721047,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",La-Choulière
1418,4357,Éperon de la Cicle,['Grande voie'],['Nord-Est'],['amateur'],accidenté,45.75535892906757,6.686235666384164,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Éperon-de-la-Cicle
1419,4358,Balme (Rhône-Alpes),"['Grande voie', 'Couenne']",['Sud-Ouest'],"['haut niveau', 'confirme']",dangereux,46.0425444444445,6.61728333333333,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Balme-Rhône-Alpes
1420,4359,Mont Oreb,['Grande voie'],['Sud'],['confirme'],dangereux,46.017955525261165,6.880366802433855,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Mont-Oreb
1421,4360,Cornes de la Loriaz,"['Grande voie', 'Couenne']",['Est'],['confirme'],dangereux,46.030654364236746,6.893053650910588,"['Mai', 'Juin', 'Septembre', 'Octobre']",Cornes-de-la-Loriaz
1422,4361,Tré-les-Eaux inférieur,"['Grande voie', 'Couenne']",['Sud'],"['confirme', 'amateur', 'debutant']",accidenté,46.0228333333333,6.898,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Tré-les-Eaux-inférieur
1423,4362,La Grangeat,['Couenne'],['Nord-Ouest'],"['haut niveau', 'confirme']",accidenté,45.9922666666667,6.63451388888889,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",La-Grangeat
1424,4363,Le Taillefer,['Couenne'],"['Est', 'Nord']","['haut niveau', 'confirme']",accidenté,45.8149361111111,6.20075833333333,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Le-Taillefer
1425,4364,Roc de Viuz,['Couenne'],['Sud-Ouest'],"['haut niveau', 'confirme']",accidenté,45.7568305555556,6.29163611111111,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Roc-de-Viuz
1426,4365,Dalle des Vorets,['Grande voie'],['Sud-Est'],['amateur'],accidenté,45.8298944444444,6.30297222222222,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Dalle-des-Vorets
1427,4366,Montagne du Bouton,['Grande voie'],['Est'],"['confirme', 'amateur']",dangereux,45.836259453999894,6.306585073907627,"['Mai', 'Juin', 'Septembre', 'Octobre']",Montagne-du-Bouton
1428,4367,Le Lanfonnet,['Grande voie'],['Sud-Ouest'],['confirme'],dangereux,45.84495,6.25625277777778,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Lanfonnet
1429,4368,Paroi d'Anterne,['Grande voie'],['Est'],['haut niveau'],dangereux,46.0043333333333,6.77583333333333,"['Mai', 'Juin', 'Septembre', 'Octobre']",Paroi-d'Anterne
1430,4373,Roche Fouchon,['Bloc'],['Sud'],"['confirme', 'amateur']",confortable,48.223114,6.721723,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Roche-Fouchon
1431,4374,HAB,['Bloc'],['Toutes'],"['haut niveau', 'confirme']",correct,48.30275963785906,6.8456313014303305,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",HAB
1432,4375,Les Roches de Pointhaie,['Couenne'],"['Sud', 'Sud-Est']",['debutant'],correct,48.21952719819076,6.731245815781222,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Roches-de-Pointhaie
1433,4404,La Fare-les-Oliviers (Sainte Rosalie),['Couenne'],['Sud'],"['amateur', 'debutant']",correct,43.55682977026225,5.196608752025895,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",La-Fare-les-Oliviers-Sainte-Rosalie
1434,4418,Lavaudieu,['Couenne'],['Nord-Est'],['debutant'],confortable,45.259898,3.452141,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Lavaudieu
1435,4428,La Sainte Baume (Gour de Brès),['Couenne'],[''],['confirme'],correct,43.29997293425076,5.65230265261107,['0'],La-Sainte-Baume-Gour-de-Brès
1436,4429,La Sainte Baume (La cour des Miracles),['Couenne'],['Nord-Ouest'],"['haut niveau', 'confirme']",accidenté,43.31065319841215,5.670973956612215,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",La-Sainte-Baume-La-cour-des-Miracles
1437,4430,La Sainte Baume (Le Pin de Simon),['Couenne'],['Sud-Est'],"['confirme', 'amateur', 'debutant']",accidenté,43.31134825864662,5.673592686707707,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Sainte-Baume-Le-Pin-de-Simon
1438,4431,La Sainte Baume (Les Béguines),['Grande voie'],['Nord'],['confirme'],dangereux,43.33806470790774,5.7946032287873095,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",La-Sainte-Baume-Les-Béguines
1439,4438,Ménigoute,['Bloc'],['Toutes'],"['confirme', 'amateur']",confortable,46.492123,-0.085510,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Ménigoute
1440,4445,En Castel,['Couenne'],"['Nord-Ouest', 'Nord']",['confirme'],confortable,42.72293866873984,1.8331995604239637,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",En-Castel
1441,4448,Roche de l'Ours,['Couenne'],['Ouest'],['debutant'],accidenté,47.869453,6.862906,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Roche-de-l'Ours
1442,4466,Mas de l'Ayre,['Bloc'],['Toutes'],"['confirme', 'amateur']",correct,44.43658333357096,3.9958432317871484,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Mas-de-l'Ayre
1443,4467,Valgorge (Coucoulude),['Couenne'],"['Nord-Ouest', 'Sud', 'Est']","['amateur', 'debutant']",NC,44.60953204100267,4.0980246663366415,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Valgorge-Coucoulude
1444,4468,Les Chambons,"['Grande voie', 'Couenne']",['Sud-Ouest'],"['confirme', 'amateur']",accidenté,44.623504003078104,4.048371613134805,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Chambons
1445,4491,Chambly,['Couenne'],['Sud-Ouest'],"['haut niveau', 'confirme', 'amateur']",accidenté,46.652995634950756,5.792307257870561,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Chambly
1446,4492,Belvédère de la Guillotine,['Couenne'],"['Sud', 'Sud-Est']",['amateur'],accidenté,46.63727027890639,5.612631440217228,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Belvédère-de-la-Guillotine
1447,4509,L'Impératrice & L'Impérator,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud']",['amateur'],correct,48.388928,-4.375862,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",L'Impératrice-&-L'Impérator
1448,4510,Le Cube & Le Serpent,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud']","['confirme', 'amateur']",NC,48.380615771710886,-4.39337164160861,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Cube-&-Le-Serpent
1449,4512,Baderne,"['Grande voie', 'Couenne']","['Sud-Ouest', 'Sud', 'Sud-Est', 'Est', 'Nord-Est', 'Nord']","['haut niveau', 'confirme']",accidenté,46.983755900984924,4.643779099014864,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Baderne
1450,4520,Ore,['Couenne'],['Sud-Ouest'],"['confirme', 'amateur']",accidenté,42.978838370067955,0.644559368518447,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Ore
1451,4521,Thèbe,['Couenne'],['Sud'],"['confirme', 'amateur']",confortable,42.9661221127412,0.5915482342379619,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Thèbe
1452,4522,Gourdan-Polignan (Seilhan),['Couenne'],['Sud'],['amateur'],confortable,43.063782,0.557348,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Gourdan-Polignan-Seilhan
1453,4533,Combatier,['Couenne'],"['Sud', 'Sud-Est']","['amateur', 'debutant']",correct,44.989302,5.407829,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Combatier
1454,4544,Algajola,['Bloc'],"['Ouest', 'Sud-Ouest']",['amateur'],correct,42.617958,8.874817,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Algajola
1455,4555,La spélungue,['Grande voie'],['Est'],"['confirme', 'amateur']",accidenté,42.674169,1.833802,"['Mai', 'Juin', 'Septembre', 'Octobre']",La-spélungue
1456,4556,Le Larguis,['Couenne'],['Ouest'],"['amateur', 'debutant']",confortable,42.662968,1.839140,"['Mai', 'Juin', 'Septembre', 'Octobre']",Le-Larguis
1457,4557,Pic de Castille,['Grande voie'],['Sud'],['confirme'],dangereux,42.629511,1.770338,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Pic-de-Castille
1458,4562,Paroi des Militaires,"['Grande voie', 'Couenne']","['Nord-Est', 'Nord']","['confirme', 'amateur']",correct,45.06036835590295,6.637964844921953,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Paroi-des-Militaires
1459,4563,Le Sapet,['Couenne'],"['Sud-Est', 'Est']","['confirme', 'amateur']",correct,44.98416832842318,6.6649684311050805,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Sapet
1460,4591,Les Gorges du Loup (Les Balcons),['Couenne'],['Est'],"['confirme', 'amateur']",correct,43.741819,6.997727,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Gorges-du-Loup-Les-Balcons
1461,4614,Heidenfels,['Bloc'],['Toutes'],"['amateur', 'debutant']",correct,48.67163563928409,7.200563550049992,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Heidenfels
1462,4632,Bois Laville,['Bloc'],['Nord-Ouest'],"['amateur', 'debutant']",confortable,44.74178,4.580837,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Bois-Laville
1463,4633,Les Dentelles de Montmirail (Rocher Saint-Christophe),['Couenne'],"['Ouest', 'Sud', 'Nord']",['amateur'],accidenté,44.157406,5.047711,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Dentelles-de-Montmirail-Rocher-Saint-Christophe
1464,4634,Bouclier du Tanet,['Grande voie'],['Sud-Est'],"['amateur', 'debutant']",correct,48.083199,7.054305,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Bouclier-du-Tanet
1465,4635,Clochers du petit Hohneck,['Couenne'],"['Ouest', 'Est']","['amateur', 'debutant']",accidenté,48.035138,7.027867,"['Mai', 'Juin', 'Septembre', 'Octobre']",Clochers-du-petit-Hohneck
1466,4636,Rocher du Haut-Fourneau (Wurtzelstein),['Couenne'],['Sud-Est'],"['confirme', 'amateur']",dangereux,48.078270,7.042257,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-du-Haut-Fourneau-Wurtzelstein
1467,4646,La falaise de Barbières,['Couenne'],['Est'],"['confirme', 'amateur', 'debutant']",confortable,44.952254,5.14391,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-falaise-de-Barbières
1468,4649,Les blocs de Bellevaux,['Bloc'],['Toutes'],"['confirme', 'amateur', 'debutant']",confortable,46.26305214897436,6.541716456467839,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-blocs-de-Bellevaux
1469,4658,Le Broc,['Couenne'],['Sud-Ouest'],"['confirme', 'amateur', 'debutant']",confortable,43.809345,7.170105,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Broc
1470,4675,Oppedette (Le Refour),['Couenne'],['Sud'],['amateur'],correct,43.937196372563406,5.590384304550753,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Oppedette-Le-Refour
1471,4676,Juan,['Couenne'],['Sud'],"['amateur', 'debutant']",correct,44.182856,6.570087,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Juan
1472,4677,Chastelas (Rocher de la Lance),['Couenne'],"['Nord-Ouest', 'Ouest']",['amateur'],accidenté,44.1744674507386,6.635174453285799,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Chastelas-Rocher-de-la-Lance
1473,4689,Côte de Jade,['Bloc'],"['Ouest', 'Sud-Ouest', 'Sud']","['amateur', 'debutant']",confortable,47.120695,-2.176913,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Côte-de-Jade
1474,4696,Les Chavannes,['Couenne'],"['Ouest', 'Sud-Ouest']",['confirme'],correct,45.38097,6.286148,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Chavannes
1475,4699,Rocher de la Femma,['Couenne'],['Sud'],['amateur'],confortable,45.363295685516405,6.92853838208066,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-de-la-Femma
1476,4726,Plateau d'Alzu,['Bloc'],"['Sud', 'Est']","['haut niveau', 'confirme', 'amateur']",confortable,42.273899,9.045723,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Plateau-d'Alzu
1477,4727,Punta Spanu,['Bloc'],['Sud'],"['amateur', 'debutant']",confortable,42.599674,8.805076,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Punta-Spanu
1478,4748,La Grotte du Rat,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud']","['confirme', 'amateur', 'debutant']",correct,43.860586907179986,7.220563441528611,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Grotte-du-Rat
1479,4774,Fontainebleau (Rocher d'Avon),['Bloc'],['Toutes'],"['confirme', 'amateur', 'debutant']",correct,48.39322230800503,2.7244484424591064,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Fontainebleau-Rocher-d'Avon
1480,4780,Tras les Baumes,['Couenne'],['Sud'],"['amateur', 'debutant']",confortable,44.620520812621635,4.2244309186935425,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Tras-les-Baumes
1481,4791,Le Kobus,['Couenne'],"['Sud-Ouest', 'Sud']",['amateur'],accidenté,48.624119,7.474049,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Kobus
1482,4792,Le rocher du Lion,['Couenne'],['Sud-Ouest'],['debutant'],accidenté,48.6334616405418,7.4649578332901,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-rocher-du-Lion
1483,4809,Wolffelsen,['Couenne'],['Sud-Est'],"['confirme', 'amateur']",correct,49.0390354754685,7.69341766834259,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Wolffelsen
1484,4826,La Grande Ravine,['Couenne'],['Sud'],"['confirme', 'amateur']",dangereux,-21.121184,55.278963,['0'],La-Grande-Ravine
1485,4829,Le Rimouren (La Conche),['Couenne'],"['Sud-Ouest', 'Nord-Est']",['amateur'],accidenté,44.429230930535155,4.603950083255768,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Rimouren-La-Conche
1486,4835,La Microfalaise,['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",correct,49.25271896466218,1.3546282052993774,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",La-Microfalaise
1487,4836,La Cariée,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']",['debutant'],correct,49.301839572707806,1.2635350227355957,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Cariée
1488,4837,La Bisexto,['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",correct,49.252795,1.355797,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",La-Bisexto
1489,4838,L'M,['Couenne'],['Ouest'],"['amateur', 'debutant']",confortable,49.282240,1.271379,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",L'M
